Date,INDU,SPX,AS30,UKX,ASX
6/15/1983,1237.28,167.12,600.7,NA,434
6/16/1983,1248.3,169.14,594.5,NA,434
6/17/1983,1242.19,169.13,599.1,NA,434
6/20/1983,1239.18,169.02,593.7,NA,434
6/21/1983,1247.4,170.53,595.6,NA,434
6/22/1983,1245.69,170.99,600.5,NA,434
6/23/1983,1241.79,170.57,606.2,NA,434
6/24/1983,1241.69,170.4,606.4,NA,434
6/27/1983,1229.47,168.46,610.5,NA,434
6/28/1983,1209.23,165.68,604.2,NA,434
6/29/1983,1213.84,166.64,603.9,NA,434
6/30/1983,1221.96,168.11,605.1,NA,455
7/1/1983,1225.26,168.91,605.4,NA,455
7/4/1983,1225.26,168.91,607.9,NA,455
7/5/1983,1208.53,166.6,606.7,NA,455
7/6/1983,1220.65,168.48,603.3,NA,455
7/7/1983,1210.44,167.56,611.4,NA,455
7/8/1983,1207.23,167.08,614.8,NA,455
7/11/1983,1215.54,168.11,615.7,NA,455
7/12/1983,1198.52,165.53,620.2,NA,455
7/13/1983,1197.82,165.46,621.8,NA,455
7/14/1983,1204.33,166.01,623.3,NA,455
7/15/1983,1192.31,164.29,633.1,NA,455
7/18/1983,1189.9,163.95,637.8,NA,455
7/19/1983,1197.12,164.83,644,NA,455
7/20/1983,1227.86,169.29,655.2,NA,455
7/21/1983,1229.37,169.06,672.1,NA,455
7/22/1983,1231.17,168.89,668.6,NA,455
7/25/1983,1232.87,169.53,672.4,NA,455
7/26/1983,1243.69,170.35,678.4,NA,455
7/27/1983,1230.47,167.59,678.5,NA,455
7/28/1983,1216.35,165.04,675.8,NA,455
7/29/1983,1199.22,162.56,672,NA,443
8/1/1983,1194.21,162.04,666.3,NA,443
8/2/1983,1188,162.01,666.3,NA,443
8/3/1983,1197.82,163.44,675.8,NA,443
8/4/1983,1183.09,161.33,686.2,NA,443
8/5/1983,1183.29,161.74,680.7,NA,443
8/8/1983,1163.06,159.18,672.7,NA,443
8/9/1983,1168.27,160.13,662.9,NA,443
8/10/1983,1175.98,161.54,666.4,NA,443
8/11/1983,1174.39,161.55,663.2,NA,443
8/12/1983,1182.83,162.16,661.6,NA,443
8/15/1983,1193.5,163.71,673.4,NA,443
8/16/1983,1190.45,163.41,680.8,NA,443
8/17/1983,1206.5,165.29,679.2,NA,443
8/18/1983,1192.48,163.55,685.3,NA,443
8/19/1983,1194.21,163.98,684.7,NA,443
8/22/1983,1203.15,164.34,690.7,NA,443
8/23/1983,1192.89,162.77,694.4,NA,443
8/24/1983,1184.25,161.25,708.4,NA,443
8/25/1983,1185.06,160.84,697.4,NA,443
8/26/1983,1192.07,162.14,696.6,NA,443
8/29/1983,1194.11,162.25,697.8,NA,443
8/30/1983,1196.04,162.58,697.4,NA,443
8/31/1983,1216.16,164.4,701.3,NA,451.35
9/1/1983,1206.81,164.23,706.7,NA,451.35
9/2/1983,1215.45,165,714.4,NA,451.35
9/5/1983,1215.45,165,723.1,NA,451.35
9/6/1983,1238.72,167.89,725.5,NA,451.35
9/7/1983,1244.11,167.96,725.1,NA,451.35
9/8/1983,1246.14,167.77,726.9,NA,451.35
9/9/1983,1239.74,166.92,730.4,NA,451.35
9/12/1983,1229.07,165.48,736.7,NA,451.35
9/13/1983,1224.09,164.8,731,NA,451.35
9/14/1983,1229.47,165.36,725.8,NA,451.35
9/15/1983,1215.04,164.38,724.4,NA,451.35
9/16/1983,1225.71,166.24,716.4,NA,451.35
9/19/1983,1233.94,167.62,717.1,NA,451.35
9/20/1983,1249.19,169.25,715.7,NA,451.35
9/21/1983,1243.29,168.41,714.9,NA,451.35
9/22/1983,1257.52,169.76,706.5,NA,451.35
9/23/1983,1255.59,169.51,708,NA,451.35
9/26/1983,1260.77,170.07,720.1,NA,451.35
9/27/1983,1247.97,168.43,718.7,NA,451.35
9/28/1983,1241.97,168.01,716.4,NA,451.35
9/29/1983,1240.14,167.23,721.9,NA,451.35
9/30/1983,1233.13,166.07,718,NA,444.81
10/3/1983,1231.3,165.8,711.5,NA,444.81
10/4/1983,1236.69,166.27,697.4,NA,444.81
10/5/1983,1250.2,167.74,702,NA,444.81
10/6/1983,1268.8,170.28,702.8,NA,444.81
10/7/1983,1272.15,170.8,709.5,NA,444.81
10/10/1983,1284.65,172.65,707.6,NA,444.81
10/11/1983,1265.14,170.34,704.8,NA,444.81
10/12/1983,1259.65,169.63,695.3,NA,444.81
10/13/1983,1261.38,169.88,695.4,NA,444.81
10/14/1983,1263.52,169.86,692.6,NA,444.81
10/17/1983,1268.7,170.43,687.7,NA,444.81
10/18/1983,1250.81,167.81,682,NA,444.81
10/19/1983,1246.75,166.73,679.7,NA,444.81
10/20/1983,1251.52,166.98,684,NA,444.81
10/21/1983,1248.88,165.95,688.5,NA,444.81
10/24/1983,1248.98,165.99,682.7,NA,444.81
10/25/1983,1252.44,166.47,677,NA,444.81
10/26/1983,1243.8,165.38,677.4,NA,444.81
10/27/1983,1242.07,164.84,677.2,NA,444.81
10/28/1983,1223.48,163.37,682.7,NA,444.81
10/31/1983,1225.2,163.55,687.7,NA,438.24
11/1/1983,1229.27,163.64,688.1,NA,438.24
11/2/1983,1237.3,164.84,685.4,NA,438.24
11/3/1983,1227.13,163.45,687.5,NA,438.24
11/4/1983,1218.29,162.44,688.9,NA,438.24
11/7/1983,1214.84,161.91,693.3,NA,438.24
11/8/1983,1214.94,161.76,700.3,NA,438.24
11/9/1983,1232.52,163.97,705.8,NA,438.24
11/10/1983,1235.87,164.41,709,NA,438.24
11/11/1983,1250.2,166.29,712.5,NA,438.24
11/14/1983,1254.07,166.58,710.6,NA,438.24
11/15/1983,1247.97,165.36,708.2,NA,438.24
11/16/1983,1251.32,166.08,710.7,NA,438.24
11/17/1983,1254.67,166.13,710.2,NA,438.24
11/18/1983,1251.02,165.09,714.9,NA,438.24
11/21/1983,1268.8,166.05,718.1,NA,438.24
11/22/1983,1275.81,166.84,717.3,NA,438.24
11/23/1983,1275.61,166.96,722,NA,438.24
11/24/1983,1275.61,166.96,733.5,NA,438.24
11/25/1983,1277.44,167.18,738.4,NA,438.24
11/28/1983,1269.82,166.54,743.6,NA,438.24
11/29/1983,1287.2,167.91,745.4,NA,438.24
11/30/1983,1276.02,166.4,744,NA,459.83
12/1/1983,1275.1,166.49,743.5,NA,459.83
12/2/1983,1265.24,165.44,737,NA,459.83
12/5/1983,1270.53,165.77,737.7,NA,459.83
12/6/1983,1269.31,165.47,733.5,NA,459.83
12/7/1983,1273.78,165.91,735,NA,459.83
12/8/1983,1261.89,165.2,737,NA,459.83
12/9/1983,1260.06,165.09,735.8,NA,459.83
12/12/1983,1261.59,165.62,743.8,NA,459.83
12/13/1983,1255.89,164.93,751.3,NA,459.83
12/14/1983,1246.65,163.33,754.6,NA,459.83
12/15/1983,1236.79,161.67,755.4,NA,459.83
12/16/1983,1242.17,162.39,756.1,NA,459.83
12/19/1983,1244.61,162.32,755.7,NA,459.83
12/20/1983,1241.97,162,757.9,NA,459.83
12/21/1983,1254.98,163.56,758.1,NA,459.83
12/22/1983,1253.66,163.27,761.5,NA,459.83
12/23/1983,1250.51,163.22,762.9,NA,459.83
12/26/1983,1250.51,163.22,762.9,NA,459.83
12/27/1983,1263.72,164.76,762.9,NA,459.83
12/28/1983,1263.21,165.34,765.6,NA,459.83
12/29/1983,1260.16,164.86,770.2,NA,459.83
12/30/1983,1258.64,164.93,775.3,NA,470.03
1/2/1984,1258.64,164.93,775.3,NA,470.03
1/3/1984,1252.74,164.04,782.7,997.5,470.03
1/4/1984,1269.05,166.78,780.3,998.6,470.03
1/5/1984,1282.24,168.81,783.5,1015.8,470.03
1/6/1984,1286.64,169.28,786.4,1029,470.03
1/9/1984,1286.22,168.9,787.9,1034.6,470.03
1/10/1984,1278.48,167.95,776.2,1034.3,470.03
1/11/1984,1277.32,167.79,776.3,1023.4,470.03
1/12/1984,1279.31,167.75,776.2,1031.3,470.03
1/13/1984,1270.1,167.02,775.1,1042.7,470.03
1/16/1984,1267.59,167.18,769.9,1046,470.03
1/17/1984,1271.46,167.83,765.1,1041.9,470.03
1/18/1984,1269.37,167.55,769.6,1058.7,470.03
1/19/1984,1266.02,167.04,779.2,1057.8,470.03
1/20/1984,1259.11,166.21,781.5,1059,470.03
1/23/1984,1244.45,164.87,777.6,1046.8,470.03
1/24/1984,1242.88,165.94,771.6,1055.2,470.03
1/25/1984,1231.89,164.84,766,1073.5,470.03
1/26/1984,1229.69,164.24,767.1,1072.1,470.03
1/27/1984,1230,163.94,765.6,1075.9,470.03
1/30/1984,1221.52,162.87,765.6,1068.6,470.03
1/31/1984,1220.58,163.41,765.7,1063,500.51
2/1/1984,1212.31,162.74,765.6,1060.3,500.51
2/2/1984,1213.88,163.36,767.4,1050.8,500.51
2/3/1984,1197.03,160.91,776.8,1059.8,500.51
2/6/1984,1174.31,158.08,778.3,1038.2,500.51
2/7/1984,1180.49,158.74,762.2,1021.7,500.51
2/8/1984,1156.3,155.85,749.2,1029.7,500.51
2/9/1984,1152.74,155.42,747.7,1016.9,500.51
2/10/1984,1160.7,156.3,743.4,1018,500.51
2/13/1984,1150.13,154.95,738.6,1018.3,500.51
2/14/1984,1163.84,156.61,739.1,1027,500.51
2/15/1984,1158.71,156.25,742.5,1033,500.51
2/16/1984,1154.94,156.13,746.1,1035,500.51
2/17/1984,1148.87,155.74,750.2,1039,500.51
2/20/1984,1148.87,155.74,751,1035.4,500.51
2/21/1984,1139.34,154.64,744.5,1044.4,500.51
2/22/1984,1134.21,154.31,743.8,1043,500.51
2/23/1984,1134.63,154.29,745.4,1031.7,500.51
2/24/1984,1165.1,157.51,743.6,1036.9,500.51
2/27/1984,1179.96,159.3,745.8,1041.3,500.51
2/28/1984,1157.14,156.82,748,1039.2,500.51
2/29/1984,1154.63,157.06,737.8,1040.3,496.06
3/1/1984,1159.44,158.19,723.2,1046.1,496.06
3/2/1984,1171.48,159.24,726.3,1060.7,496.06
3/5/1984,1165.2,157.89,735.1,1053.7,496.06
3/6/1984,1152.53,156.25,735.4,1064.5,496.06
3/7/1984,1143.63,154.57,725,1055.6,496.06
3/8/1984,1147.09,155.19,718.6,1055.8,496.06
3/9/1984,1139.76,154.35,719.3,1060.1,496.06
3/12/1984,1155.36,156.34,719.2,1063.6,496.06
3/13/1984,1164.78,156.78,719.2,1082.5,496.06
3/14/1984,1166.04,156.77,721.6,1087.7,496.06
3/15/1984,1167.4,157.41,722,1101.1,496.06
3/16/1984,1184.36,159.27,734,1128.5,496.06
3/19/1984,1171.38,157.78,735.8,1109.7,496.06
3/20/1984,1175.77,158.86,731.9,1123.3,496.06
3/21/1984,1170.85,158.66,729.5,1130.7,496.06
3/22/1984,1155.88,156.69,729.8,1117.2,496.06
3/23/1984,1154.84,156.86,730.7,1121.3,496.06
3/26/1984,1152.95,156.67,732.3,1119.7,496.06
3/27/1984,1154.31,157.3,736.2,1101.9,496.06
3/28/1984,1174.62,159.88,740.1,1103.6,496.06
3/29/1984,1170.75,159.52,745.1,1113.6,496.06
3/30/1984,1164.89,159.18,750.5,1112.5,522.95
4/2/1984,1153.16,157.98,749.1,1108.1,522.95
4/3/1984,1148.76,157.66,745,1095.4,522.95
4/4/1984,1148.56,157.54,750.9,1093.6,522.95
4/5/1984,1130.55,155.04,755.5,1102.2,522.95
4/6/1984,1132.22,155.48,754.9,1096.3,522.95
4/9/1984,1133.9,155.45,758.6,1096.7,522.95
4/10/1984,1138.3,155.87,756.6,1105.4,522.95
4/11/1984,1130.97,155,756.3,1110.6,522.95
4/12/1984,1157.14,157.73,761.7,1117,522.95
4/13/1984,1150.13,157.31,764,1129.1,522.95
4/16/1984,1160.28,158.32,764.4,1105.6,522.95
4/17/1984,1164.57,158.97,763.1,1110.2,522.95
4/18/1984,1156.51,157.9,759.2,1116.2,522.95
4/19/1984,1158.08,158.02,759.3,1108.4,522.95
4/20/1984,1158.08,158.02,759.3,1108.4,522.95
4/23/1984,1149.5,156.8,759.3,1108.4,522.95
4/24/1984,1162.9,158.07,759.1,1105.4,522.95
4/25/1984,1163.53,158.65,759.1,1119.8,522.95
4/26/1984,1175.25,160.3,752.9,1130.9,522.95
4/27/1984,1169.07,159.89,753.7,1138.2,522.95
4/30/1984,1170.75,160.05,756,1138.3,534.74
5/1/1984,1183,161.68,755.6,1136.8,534.74
5/2/1984,1186.56,161.9,761,1140.1,534.74
5/3/1984,1181.53,161.2,767.2,1141.6,534.74
5/4/1984,1165.31,159.11,762.9,1134,534.74
5/7/1984,1166.56,159.47,755.1,1134,534.74
5/8/1984,1176.3,160.52,750.8,1117.6,534.74
5/9/1984,1165.52,160.11,750.5,1109.9,534.74
5/10/1984,1167.19,160,747.9,1094.4,534.74
5/11/1984,1157.14,158.49,747.8,1078.7,534.74
5/14/1984,1151.07,157.5,739.1,1082.4,534.74
5/15/1984,1150.86,158,729.5,1094.6,534.74
5/16/1984,1153.16,157.99,730.2,1104.5,534.74
5/17/1984,1142.27,156.57,733.3,1113,534.74
5/18/1984,1133.79,155.78,725.4,1104.9,534.74
5/21/1984,1125.31,154.73,714.6,1108.7,534.74
5/22/1984,1116.62,153.88,700.5,1084.6,534.74
5/23/1984,1113.8,153.15,694.7,1075.4,534.74
5/24/1984,1103.43,151.23,689.5,1051.6,534.74
5/25/1984,1107.1,151.62,675,1055.5,534.74
5/28/1984,1107.1,151.62,678,1055.5,534.74
5/29/1984,1101.24,150.29,676.3,1056.1,534.74
5/30/1984,1102.59,150.35,668.8,1026.6,534.74
5/31/1984,1104.85,150.55,654.9,1021,490
6/1/1984,1124.35,153.24,665.2,1055.8,490
6/4/1984,1131.57,154.34,681.5,1078,490
6/5/1984,1124.89,153.65,674.7,1077.8,490
6/6/1984,1133.84,155.01,673.8,1087.9,490
6/7/1984,1132.44,154.92,679.4,1072,490
6/8/1984,1131.25,155.17,679.8,1068.6,490
6/11/1984,1115.61,153.06,679.8,1075.9,490
6/12/1984,1110.53,152.19,666,1067.1,490
6/13/1984,1110.53,152.13,662.3,1064.7,490
6/14/1984,1097.61,150.39,661.9,1043.8,490
6/15/1984,1086.9,149.03,652.9,1040.1,490
6/18/1984,1109.65,151.73,646.3,1042.6,490
6/19/1984,1115.83,152.61,648.2,1056,490
6/20/1984,1131.63,154.84,653.5,1035.6,490
6/21/1984,1127.21,154.51,654.2,1041.6,490
6/22/1984,1131.07,154.46,659.3,1033.1,490
6/25/1984,1130.52,153.97,661.9,1033.1,490
6/26/1984,1122.79,152.71,656.3,1024.3,490
6/27/1984,1116.72,151.64,650.4,1038.3,490
6/28/1984,1126.55,152.84,650.4,1029.3,490
6/29/1984,1132.4,153.18,658.9,1041.4,490.48
7/2/1984,1130.08,153.2,658.9,1047.6,490.48
7/3/1984,1134.28,153.7,656.2,1050.2,490.48
7/4/1984,1134.28,153.7,663.4,1063.3,490.48
7/5/1984,1124.56,152.76,675.4,1062.7,490.48
7/6/1984,1122.57,152.24,667.9,1042.3,490.48
7/9/1984,1134.05,153.36,660.4,1033.5,490.48
7/10/1984,1126.88,152.89,666.5,1014.4,490.48
7/11/1984,1108.55,150.56,668.2,1001.7,490.48
7/12/1984,1104.57,150.03,665.7,991.4,490.48
7/13/1984,1109.87,150.88,669,995.8,490.48
7/16/1984,1116.83,151.6,676.9,1003,490.48
7/17/1984,1122.9,152.38,677.9,1007.8,490.48
7/18/1984,1111.64,151.4,678.8,1009,490.48
7/19/1984,1102.92,150.37,683.3,1003,490.48
7/20/1984,1101.37,149.55,680.9,1009.8,490.48
7/23/1984,1096.62,148.95,675,986.9,490.48
7/24/1984,1086.57,147.82,671.5,989.6,490.48
7/25/1984,1096.95,148.83,671.8,996.2,490.48
7/26/1984,1107.55,150.08,682.5,999.1,490.48
7/27/1984,1114.62,151.19,683.7,995.6,490.48
7/30/1984,1109.98,150.19,682.4,996.5,490.48
7/31/1984,1115.28,150.66,681.9,1010.1,478.79
8/1/1984,1134.61,154.08,687.3,1018.1,478.79
8/2/1984,1166.08,157.99,705.3,1039.1,478.79
8/3/1984,1202.08,162.35,712.9,1065,478.79
8/6/1984,1202.96,162.6,736.9,1061.4,478.79
8/7/1984,1204.62,162.71,728.4,1068.7,478.79
8/8/1984,1196.11,161.75,729,1080.7,478.79
8/9/1984,1224.05,165.54,726.9,1070.4,478.79
8/10/1984,1218.09,165.42,738.4,1095.7,478.79
8/13/1984,1220.08,165.43,734,1084.1,478.79
8/14/1984,1214.11,164.42,727.8,1091.8,478.79
8/15/1984,1198.98,162.8,735.1,1082.9,478.79
8/16/1984,1209.14,163.77,736,1075.6,478.79
8/17/1984,1211.9,164.14,733.9,1078,478.79
8/20/1984,1216.98,164.94,735.6,1074.4,478.79
8/21/1984,1239.73,167.83,739.3,1082.4,478.79
8/22/1984,1231.78,167.06,751.8,1090.2,478.79
8/23/1984,1232.44,167.12,747.7,1081.1,478.79
8/24/1984,1236.53,167.51,744.5,1087.2,478.79
8/27/1984,1227.92,166.44,744.7,1087.2,478.79
8/28/1984,1232.11,167.4,739.2,1082.3,478.79
8/29/1984,1226.92,167.1,735.7,1096,478.79
8/30/1984,1223.28,166.6,734.7,1101.9,478.79
8/31/1984,1224.38,166.68,733.4,1103.9,521.63
9/3/1984,1224.38,166.68,730.6,1105.3,521.63
9/4/1984,1212.35,164.88,728.7,1083.7,521.63
9/5/1984,1209.03,164.29,722,1082.6,521.63
9/6/1984,1218.86,165.65,721,1095.3,521.63
9/7/1984,1207.38,164.37,725,1099.3,521.63
9/10/1984,1202.52,164.26,712.5,1091.6,521.63
9/11/1984,1197.99,164.45,714.4,1103.1,521.63
9/12/1984,1200.31,164.68,718.1,1103.5,521.63
9/13/1984,1228.25,167.94,718.8,1105.3,521.63
9/14/1984,1237.52,168.78,726,1109.6,521.63
9/17/1984,1237.08,168.87,723.5,1110.5,521.63
9/18/1984,1226.26,167.65,718.2,1109.9,521.63
9/19/1984,1213.01,166.94,717.2,1125.2,521.63
9/20/1984,1216.54,167.47,721.8,1129.3,521.63
9/21/1984,1201.74,165.67,725.5,1127,521.63
9/24/1984,1205.06,165.28,731.8,1122.1,521.63
9/25/1984,1207.16,165.62,728.4,1121.2,521.63
9/26/1984,1212.12,166.28,727.5,1135.5,521.63
9/27/1984,1216.76,166.96,733.5,1144.1,521.63
9/28/1984,1206.71,166.1,739.1,1140.3,531.27
10/1/1984,1198.98,164.62,740.4,1127.7,531.27
10/2/1984,1191.36,163.59,738.8,1119.2,531.27
10/3/1984,1182.86,162.44,741.9,1122.1,531.27
10/4/1984,1187.39,162.92,744.4,1127.5,531.27
10/5/1984,1182.53,162.68,749.3,1135.2,531.27
10/8/1984,1177.89,162.13,745.3,1139,531.27
10/9/1984,1175.13,161.67,742.6,1136.6,531.27
10/10/1984,1177.23,162.11,742.3,1136.5,531.27
10/11/1984,1183.08,162.78,746.4,1141.3,531.27
10/12/1984,1190.7,164.18,749.1,1143.7,531.27
10/15/1984,1202.96,165.77,753,1146,531.27
10/16/1984,1197.77,164.78,754.3,1124.5,531.27
10/17/1984,1195.89,164.14,747.9,1099.8,531.27
10/18/1984,1225.38,168.1,743.9,1088.9,531.27
10/19/1984,1225.93,167.96,748.6,1111.3,531.27
10/22/1984,1217.2,167.36,745.4,1115.4,531.27
10/23/1984,1213.01,167.09,741.8,1128.3,531.27
10/24/1984,1216.43,167.2,747.7,1125.4,531.27
10/25/1984,1211.02,166.31,748.8,1130.1,531.27
10/26/1984,1204.95,165.29,750.6,1130.5,531.27
10/29/1984,1201.41,164.78,750.8,1136.1,531.27
10/30/1984,1217.31,166.84,749,1145.2,531.27
10/31/1984,1207.38,166.09,753.6,1151,546.1
11/1/1984,1217.09,167.49,754.5,1158.4,546.1
11/2/1984,1216.65,167.42,766.1,1168.6,546.1
11/5/1984,1229.24,168.58,770.7,1163.1,546.1
11/6/1984,1244.15,170.41,773,1161.4,546.1
11/7/1984,1233.22,169.17,777.7,1157.3,546.1
11/8/1984,1228.69,168.68,779.1,1158.3,546.1
11/9/1984,1218.97,167.6,779.2,1164.2,546.1
11/12/1984,1219.19,167.36,776.1,1175.1,546.1
11/13/1984,1206.6,165.97,778.3,1183.7,546.1
11/14/1984,1206.93,165.99,778.6,1181.5,546.1
11/15/1984,1206.16,165.89,779.7,1164.9,546.1
11/16/1984,1187.94,164.1,782.5,1173.5,546.1
11/19/1984,1185.29,163.1,774.9,1167.4,546.1
11/20/1984,1195.12,164.18,772.3,1159.1,546.1
11/21/1984,1201.52,164.52,774.3,1166.8,546.1
11/22/1984,1201.52,164.52,772.7,1158.2,546.1
11/23/1984,1220.3,166.92,770.1,1158.8,546.1
11/26/1984,1212.35,165.55,765.5,1172.3,546.1
11/27/1984,1220.19,166.29,752.6,1178,546.1
11/28/1984,1205.39,165.02,751.2,1187.5,546.1
11/29/1984,1193.46,163.91,744.8,1187.9,546.1
11/30/1984,1188.94,163.58,749.5,1181.3,571.94
12/3/1984,1182.42,162.82,740.1,1191.7,571.94
12/4/1984,1185.07,163.38,737.7,1183.8,571.94
12/5/1984,1171.6,162.1,737.8,1182.9,571.94
12/6/1984,1170.49,162.76,727.2,1175.8,571.94
12/7/1984,1163.21,162.26,726.5,1190.1,571.94
12/10/1984,1172.26,162.83,724.1,1197.9,571.94
12/11/1984,1178.33,163.07,723.7,1198.6,571.94
12/12/1984,1175.13,162.63,721.3,1190.7,571.94
12/13/1984,1168.84,161.81,716.4,1196.7,571.94
12/14/1984,1175.91,162.69,718.7,1204.8,571.94
12/17/1984,1176.79,163.61,714.2,1212.5,571.94
12/18/1984,1211.57,168.11,708.1,1216.2,571.94
12/19/1984,1208.04,167.16,718.1,1220.6,571.94
12/20/1984,1203.29,166.38,717.5,1207.2,571.94
12/21/1984,1198.98,165.51,719.7,1204.7,571.94
12/24/1984,1210.14,166.76,723.2,1205.2,571.94
12/25/1984,1210.14,166.76,723.2,1205.2,571.94
12/26/1984,1208.92,166.47,723.2,1205.2,571.94
12/27/1984,1202.52,165.75,724.5,1210.9,571.94
12/28/1984,1204.17,166.26,726.1,1225.6,571.94
12/31/1984,1211.57,167.24,726.1,1232.2,588.57
1/1/1985,1211.57,167.24,726.1,1232.2,588.57
1/2/1985,1198.87,165.37,729,1220,588.57
1/3/1985,1189.82,164.57,726.5,1206.1,581.88
1/4/1985,1184.96,163.68,721.4,1214.6,585.46
1/7/1985,1190.59,164.24,715.2,1229,590.93
1/8/1985,1191.7,163.99,718.3,1243.5,598.31
1/9/1985,1202.74,165.18,715.6,1259.2,605.35
1/10/1985,1223.5,168.31,723,1261,606.91
1/11/1985,1218.09,167.91,730.8,1248.6,602.05
1/14/1985,1234.54,170.51,734.1,1220.5,590.17
1/15/1985,1230.79,170.81,734.8,1233.2,594.77
1/16/1985,1230.68,171.19,734.3,1254.1,604.53
1/17/1985,1228.69,170.73,739.7,1260.4,608.3
1/18/1985,1227.36,171.32,746.4,1277.9,614.96
1/21/1985,1261.37,175.23,750.7,1279,616.65
1/22/1985,1259.5,175.48,756.8,1305.7,627.28
1/23/1985,1274.73,177.3,758.4,1283.7,618.89
1/24/1985,1270.43,176.71,753.3,1274.7,613.93
1/25/1985,1276.06,177.35,754.9,1288,620.2
1/28/1985,1277.83,177.4,754.9,1265.8,608.82
1/29/1985,1292.62,179.18,758.3,1249.3,601.35
1/30/1985,1287.88,179.39,764.2,1277.3,613.69
1/31/1985,1286.77,179.63,773.4,1280.8,614.62
2/1/1985,1277.72,178.63,772.3,1272.6,612.75
2/4/1985,1290.08,180.35,766.8,1268.2,609.95
2/5/1985,1285.23,180.61,772.3,1289.1,617.67
2/6/1985,1280.59,180.43,777.8,1289.5,619.42
2/7/1985,1290.08,181.82,778.1,1296.3,622
2/8/1985,1289.97,182.19,772.6,1295.3,622.26
2/11/1985,1276.06,180.51,765.3,1297.5,622.89
2/12/1985,1276.61,180.56,767.7,1273,613.38
2/13/1985,1297.92,183.35,773.9,1282,615.59
2/14/1985,1287.88,182.41,785.4,1289.8,619.16
2/15/1985,1282.02,181.6,786.2,1281.5,616.98
2/18/1985,1282.02,181.6,790.6,1268.7,612.2
2/19/1985,1280.59,181.33,795.4,1275.9,613.6
2/20/1985,1283.13,181.18,799,1275.8,614.71
2/21/1985,1279.04,180.19,795.6,1279.1,614.9
2/22/1985,1275.84,179.36,786.1,1268.9,611.11
2/25/1985,1277.5,179.23,787.3,1259.4,606.89
2/26/1985,1286.11,181.17,778.5,1259.5,607.91
2/27/1985,1281.03,180.71,786.9,1258.8,608.49
2/28/1985,1284.01,181.18,792.3,1259.7,608.13
3/1/1985,1299.36,183.23,790.3,1250.8,605.82
3/4/1985,1289.53,182.06,796.1,1265.7,610.53
3/5/1985,1291.85,182.23,797.9,1274.9,614.79
3/6/1985,1280.37,180.65,797.6,1285.4,619.26
3/7/1985,1271.53,179.51,797.6,1285.8,619.59
3/8/1985,1269.66,179.1,788,1288.6,619.4
3/11/1985,1268.55,178.79,783.9,1290.8,622.09
3/12/1985,1271.75,179.66,784,1300,625.86
3/13/1985,1261.7,178.19,787.4,1295.2,624.79
3/14/1985,1260.05,177.84,789,1299.7,625.62
3/15/1985,1247.35,176.53,794.6,1309.9,630.16
3/18/1985,1249.67,176.88,790.3,1300.3,627.87
3/19/1985,1271.09,179.54,793.9,1304.5,628.88
3/20/1985,1265.24,179.08,802.7,1307.2,629.72
3/21/1985,1268.22,179.35,802.3,1300.7,627.81
3/22/1985,1267.45,179.04,810.6,1302.9,626.42
3/25/1985,1259.94,177.97,821.2,1297.8,625.44
3/26/1985,1259.72,178.43,818.1,1290.4,622.16
3/27/1985,1264.91,179.54,826.4,1288,629.92
3/28/1985,1260.71,179.54,826,1287.1,620.33
3/29/1985,1266.78,180.66,829.725,1277,616.21
4/1/1985,1272.75,181.27,828.644,1278.3,616.59
4/2/1985,1265.68,180.53,828.8,1286.8,620.15
4/3/1985,1258.06,179.11,837.451,1274.8,615.51
4/4/1985,1259.05,179.03,841.992,1278.5,615.7
4/5/1985,1259.05,179.03,841.992,1278.5,615.7
4/8/1985,1252.98,178.03,841.992,1278.5,615.7
4/9/1985,1253.86,178.21,845.718,1270.2,612.14
4/10/1985,1259.94,179.42,853.248,1273.1,613.95
4/11/1985,1263.69,180.19,863.334,1269.3,612.32
4/12/1985,1265.68,180.54,864.046,1275.8,614.73
4/15/1985,1266.78,180.92,857.8,1288.5,620.05
4/16/1985,1269.55,181.2,858.9,1290.8,620.64
4/17/1985,1272.31,181.68,853.3,1304,626.56
4/18/1985,1265.13,180.84,856.9,1305.5,628.89
4/19/1985,1266.56,181.11,848.9,1299.7,625.47
4/22/1985,1266.56,180.7,848.5,1294.9,624.23
4/23/1985,1278.71,181.88,860,1284.9,619.05
4/24/1985,1278.49,182.26,871.5,1285.7,619.62
4/25/1985,1284.78,183.43,871.5,1287.1,621.37
4/26/1985,1275.18,182.18,874,1295.3,623.22
4/29/1985,1259.72,180.63,868.6,1292.9,622.24
4/30/1985,1258.06,179.83,875.1,1291,622.11
5/1/1985,1242.05,178.37,874.1,1301.5,626.6
5/2/1985,1242.27,179.01,863.5,1309.1,629.68
5/3/1985,1247.24,180.08,866.4,1310.9,630.94
5/6/1985,1247.79,179.99,875,1310.9,630.94
5/7/1985,1252.76,180.76,878.6,1305.5,629.36
5/8/1985,1249.78,180.62,890,1307.9,629.86
5/9/1985,1260.27,181.92,888.9,1306.3,629.22
5/10/1985,1274.18,184.28,884.3,1315.8,632.33
5/13/1985,1277.5,184.61,892.7,1333,639.84
5/14/1985,1273.3,183.87,898.4,1326.5,637.44
5/15/1985,1273.52,184.54,895.2,1342.4,642.93
5/16/1985,1278.05,185.66,902.693,1336.1,640.92
5/17/1985,1285.34,187.42,901.399,1327.4,637.91
5/20/1985,1304.88,189.72,904.474,1330.8,639.68
