Date,IBM,Exxon
5/15/1997,43.5938,29.4375
5/16/1997,42.4688,29.0625
5/19/1997,42.1875,29.5625
5/20/1997,43.375,29.5
5/21/1997,43.7813,29.8125
5/22/1997,43.125,29.25
5/23/1997,43.3438,30
5/26/1997,43.3438,30
5/27/1997,44.7188,29.75
5/28/1997,44.9375,29.375
5/29/1997,43.9375,29.375
5/30/1997,43.25,29.625
6/2/1997,43.625,29.875
6/3/1997,42.1875,29.9375
6/4/1997,41.4375,30
6/5/1997,41.4375,30.0625
6/6/1997,42.75,30.625
6/9/1997,43.4375,30.75
6/10/1997,43.375,30.4375
6/11/1997,43.625,31
6/12/1997,44.125,32
6/13/1997,44.5,31.9375
6/16/1997,44.6875,32.1875
6/17/1997,45.0625,31.9375
6/18/1997,44.5,31.6875
6/19/1997,44.875,31.375
6/20/1997,44.9375,31.8125
6/23/1997,44,30.875
6/24/1997,45.9063,31.25
6/25/1997,45.9063,30.4688
6/26/1997,45.1875,30.625
6/27/1997,45.625,30.2188
6/30/1997,45.0938,30.75
7/1/1997,45.9063,31.625
7/2/1997,46.7813,31.5313
7/3/1997,47.4063,32.3125
7/4/1997,47.4063,32.3125
7/7/1997,47.25,31.6563
7/8/1997,47.7188,31.7813
7/9/1997,48.0938,30.9688
7/10/1997,47.9063,30.875
7/11/1997,47.8438,30.8438
7/14/1997,47.625,30.375
7/15/1997,48,31.125
7/16/1997,48.875,31.4375
7/17/1997,49.9063,31.4688
7/18/1997,52.0938,30.2188
7/21/1997,51.8438,30.6563
7/22/1997,51.5938,31.375
7/23/1997,52.5938,30.7188
7/24/1997,53.9063,30.9688
7/25/1997,53.4688,31.4063
7/28/1997,52.5,31.5938
7/29/1997,51.4375,31.3438
7/30/1997,53,31.9688
7/31/1997,52.875,32.125
8/1/1997,52.4688,31.875
8/4/1997,53.2188,32
8/5/1997,53.2813,31.7813
8/6/1997,53.9063,32.5313
8/7/1997,53.6875,32.0625
8/8/1997,52.7188,31.0625
8/11/1997,51.5625,31.5
8/12/1997,51.8125,31.25
8/13/1997,52.0938,30.375
8/14/1997,51.8438,30.1875
8/15/1997,49.9688,29.5
8/18/1997,52,31.0938
8/19/1997,53.9688,31.125
8/20/1997,54,31.6875
8/21/1997,52.7813,31.1563
8/22/1997,53.1875,31.375
8/25/1997,52.4375,31.1875
8/26/1997,51.6563,30.9375
8/27/1997,51.9375,31.625
8/28/1997,50.5625,30.9375
8/29/1997,50.4375,30.5938
9/1/1997,50.4375,30.5938
9/2/1997,52.0625,32
9/3/1997,51.7813,32.0625
9/4/1997,51.9375,32.1875
9/5/1997,51.8125,32.0313
9/8/1997,51.5,32.1875
9/9/1997,50.0938,32.25
9/10/1997,48.5938,31.4688
9/11/1997,48.9688,31.125
9/12/1997,49,31.5
9/15/1997,48.0625,31.4063
9/16/1997,49.8438,32.375
9/17/1997,49.8125,32.3125
9/18/1997,49.4375,33
9/19/1997,49.625,32.875
9/22/1997,51.9063,32.0938
9/23/1997,51.5313,32.5625
9/24/1997,50.7188,32.0938
9/25/1997,50.7188,32
9/26/1997,51.4375,32.0313
9/29/1997,52.5,32.5
9/30/1997,52.9688,32.0313
10/1/1997,51.9063,32.75
10/2/1997,52.2813,32.4688
10/3/1997,52.1563,32.5938
10/6/1997,52.4063,33.375
10/7/1997,53.4063,33.4063
10/8/1997,52.6875,32.5938
10/9/1997,52.3125,32.4063
10/10/1997,52.4688,32.2813
10/13/1997,52.2813,32.2188
10/14/1997,51.6875,32.3438
10/15/1997,50.875,32.4063
10/16/1997,49.8438,32
10/17/1997,47.7188,31.8125
10/20/1997,48.75,32.4688
10/21/1997,52.625,32.5938
10/22/1997,52.5938,32.4688
10/23/1997,50.0313,31.5625
10/24/1997,48.9375,31.3125
10/27/1997,45.0313,29.0313
10/28/1997,49.6875,30.6875
10/29/1997,49.125,30.1563
10/30/1997,47.9063,30.3438
10/31/1997,49.0313,30.7188
11/3/1997,50.8125,31.125
11/4/1997,51,31.2813
11/5/1997,51.3438,30.9063
11/6/1997,50.625,30.625
11/7/1997,49.7188,30.125
11/10/1997,48.8438,29.8438
11/11/1997,49.4688,29.9063
11/12/1997,48.3438,29.4375
11/13/1997,49.4688,29.9375
11/14/1997,50.8438,30.5313
11/17/1997,51.8438,30.9688
11/18/1997,51.0313,31.0938
11/19/1997,51.5313,31.0313
11/20/1997,52.375,31.3125
11/21/1997,52.7813,31.9688
11/24/1997,51.5313,31.4063
11/25/1997,53.7188,30.5625
11/26/1997,54.9063,30.5938
11/27/1997,54.9063,30.5938
11/28/1997,54.7813,30.5
12/1/1997,56.2813,30.875
12/2/1997,55.4375,30.625
12/3/1997,55.1563,31.2188
12/4/1997,54.6875,31.2188
12/5/1997,56.2188,32
12/8/1997,56.4375,31.5938
12/9/1997,55.1875,31.1875
12/10/1997,53.25,31.4688
12/11/1997,50.7813,31.1875
12/12/1997,49.9688,31
12/15/1997,50.4063,31.4063
12/16/1997,51.7813,31.7813
12/17/1997,51,31.375
12/18/1997,49.9375,30.8438
12/19/1997,51,30.125
12/22/1997,51.2813,30.1563
12/23/1997,49.3125,30.0938
12/24/1997,49.5625,30.0625
12/25/1997,49.5625,30.0625
12/26/1997,50.8438,30.3438
12/29/1997,51.375,30.7813
12/30/1997,51.5938,31.125
12/31/1997,52.2813,30.5938
1/1/1998,52.2813,30.5938
1/2/1998,52.875,31
1/5/1998,53.2188,30.5938
1/6/1998,52.7188,29.5313
1/7/1998,52.125,30.4375
1/8/1998,52.1563,29.7813
1/9/1998,50.0313,29.0625
1/12/1998,50,29.375
1/13/1998,51.0625,30.0313
1/14/1998,51.4063,30.4063
1/15/1998,51.75,29.75
1/16/1998,52.5313,30.3125
1/19/1998,52.5313,30.3125
1/20/1998,53.8438,30.4375
1/21/1998,50.0313,30.5313
1/22/1998,49.625,29.7813
1/23/1998,49.5938,29.5313
1/26/1998,49,30.125
1/27/1998,48.25,30.1875
1/28/1998,48.5,29.5938
1/29/1998,49.0938,30.375
1/30/1998,49.3438,29.6563
2/2/1998,50.2188,30.25
2/3/1998,49.5625,30.4688
2/4/1998,49.1563,30.8125
2/5/1998,49.6875,30.9688
2/6/1998,49,31.0313
2/9/1998,49.0313,30.9688
2/10/1998,50.4688,31.0313
2/11/1998,51.3438,31.3125
2/12/1998,51.4375,31.5313
2/13/1998,51.3438,31.5625
2/16/1998,51.3438,31.5625
2/17/1998,50.9063,31.0625
2/18/1998,51.375,31.9063
2/19/1998,51.375,31.8125
2/20/1998,51.3125,32.1563
2/23/1998,51.4375,31.25
2/24/1998,51.25,31.375
2/25/1998,52.5313,31.4063
2/26/1998,52.7813,31.5313
2/27/1998,52.2188,31.9375
3/2/1998,50.9688,31.875
3/3/1998,51.125,32.125
3/4/1998,51.0313,31.7188
3/5/1998,49.4688,31.4688
3/6/1998,49.1875,31.4688
3/9/1998,48.0313,31.25
3/10/1998,48.8125,31.7188
3/11/1998,49.5938,31.9688
3/12/1998,50.125,31.9688
3/13/1998,49.8438,32.1563
3/16/1998,50.6563,32.0938
3/17/1998,50.4375,31.4688
3/18/1998,50.7813,32.3125
3/19/1998,51.4688,32.4063
3/20/1998,51.0938,33.6563
3/23/1998,50.7188,34.3125
3/24/1998,51.75,34.25
3/25/1998,53.0313,33.9375
3/26/1998,52.5313,34.0938
3/27/1998,52.125,33.7188
3/30/1998,51.5938,34
3/31/1998,51.9375,33.8125
4/1/1998,52.1875,34.4688
4/2/1998,52.9063,34.9375
4/3/1998,52.3438,34.6563
4/6/1998,53.0313,34.2188
4/7/1998,52.3438,33.9375
4/8/1998,52.25,33.0625
4/9/1998,53.0938,33.375
4/10/1998,53.0938,33.375
4/13/1998,52.0938,33.8438
4/14/1998,53.0625,33.5625
4/15/1998,54.8438,34.3438
4/16/1998,53.9063,35.4688
4/17/1998,53.9688,36.0313
4/20/1998,54.8125,36.5313
4/21/1998,59,36.6563
4/22/1998,57.3438,36.4688
4/23/1998,58.75,36.875
4/24/1998,58.6563,36.75
4/27/1998,57.5,37.1563
4/28/1998,57.8438,36.6875
4/29/1998,57.6875,36.4688
4/30/1998,57.9375,36.4688
5/1/1998,58.4375,37.875
5/4/1998,58.3125,37.375
5/5/1998,58.9063,36.9688
5/6/1998,58.7813,37.2188
5/7/1998,58.5625,36.5625
5/8/1998,60,36.5938
5/11/1998,59.6563,36.4688
5/12/1998,59.8125,36.9063
5/13/1998,60.5313,36.8125
5/14/1998,62.9063,36.875
5/15/1998,62.4375,36.9063
5/18/1998,62.3125,36.2813
5/19/1998,62.4375,36.1563
5/20/1998,61.7813,35.7188
5/21/1998,61.8125,35.1875
5/22/1998,60.9688,35.2813
5/25/1998,60.9688,35.2813
5/26/1998,60.4063,34.8125
5/27/1998,59.9688,35.0625
5/28/1998,60.0313,35.5
5/29/1998,58.6875,35.25
6/1/1998,58.625,35.3438
6/2/1998,57.7813,34.9688
6/3/1998,56.9375,34.5
6/4/1998,58,35.1563
6/5/1998,59.3125,35.9063
6/8/1998,59.4063,35.5938
6/9/1998,59.625,34.9375
6/10/1998,58.6563,34.4063
6/11/1998,57.9063,34.0313
6/12/1998,58.125,34.75
6/15/1998,56.125,34.25
6/16/1998,55,34.7813
6/17/1998,55.3438,35.5
6/18/1998,54.4063,35.375
6/19/1998,53,35.0313
6/22/1998,54.0625,35.3125
6/23/1998,55.8438,35.9063
6/24/1998,56,36.2188
6/25/1998,56.2188,36.2813
6/26/1998,56.5,35.8438
6/29/1998,57.0625,35.7813
6/30/1998,57.4063,35.6563
7/1/1998,58.4063,36.4688
7/2/1998,57.5938,36.4375
7/3/1998,57.5938,36.4375
7/6/1998,56.875,36.6563
7/7/1998,56.875,36.375
7/8/1998,57.5,36.5938
7/9/1998,58.5313,35.875
7/10/1998,59.25,35.875
7/13/1998,59.75,35.2188
7/14/1998,59.7188,36.0313
7/15/1998,58.5,35.75
7/16/1998,59.1875,35.7188
7/17/1998,60.0938,36.1563
7/20/1998,60.875,35.2813
7/21/1998,64.0313,35.1563
7/22/1998,63.7188,35.8438
7/23/1998,61.9688,34.9688
7/24/1998,62.2188,35.1875
7/27/1998,62.6875,35.7188
7/28/1998,62.7188,34.8438
7/29/1998,63.9375,35.3438
7/30/1998,66.6875,36.0625
7/31/1998,66.25,35.0625
8/3/1998,66.375,34.25
8/4/1998,63.4063,33.5313
8/5/1998,64.3438,33.0938
8/6/1998,64.9688,32.5313
8/7/1998,64.6563,33.4688
8/10/1998,64.9063,33.875
8/11/1998,64.1563,34
8/12/1998,63.9063,33.5313
8/13/1998,63.0938,34.0938
8/14/1998,62.7188,34.1563
8/17/1998,62.6563,34.8125
8/18/1998,64.4375,35.0938
8/19/1998,64.9688,35.4063
8/20/1998,64.0313,35.6563
8/21/1998,63.9375,35.5
8/24/1998,64.2813,35.2813
8/25/1998,64.1563,35.1563
8/26/1998,65.3125,35.1875
8/27/1998,62.5938,34.625
8/28/1998,61.2813,33.8125
8/31/1998,56.3125,32.7188
9/1/1998,58.9688,33.1875
9/2/1998,60.3438,32.0625
9/3/1998,60.875,31.9688
9/4/1998,59.6875,33
9/7/1998,59.6875,33
9/8/1998,62.9688,33.7188
9/9/1998,61.9063,34.375
9/10/1998,60.5625,34.8438
9/11/1998,63.1875,35.2813
9/14/1998,64.5313,35.25
9/15/1998,64.9063,35.625
9/16/1998,65.1875,34.9063
9/17/1998,63.2813,34.3125
9/18/1998,62.2188,34.0625
9/21/1998,64.3125,34.0938
9/22/1998,63.875,33.5313
9/23/1998,66.0313,35.1563
9/24/1998,65.2813,34.625
9/25/1998,66.7813,34.1875
9/28/1998,66.7813,34.0313
9/29/1998,65.7188,35.625
9/30/1998,64,35.0938
10/1/1998,62.6563,35.2813
10/2/1998,62.5,36.5
10/5/1998,60.125,37.4375
10/6/1998,59.6875,37.875
10/7/1998,60.9688,37.0313
10/8/1998,61.6875,35.8438
10/9/1998,63.6563,35.375
10/12/1998,65.4375,35.9063
10/13/1998,64.0938,36.5
10/14/1998,65.25,37
10/15/1998,68.125,37.8125
10/16/1998,67.9688,38.0313
10/19/1998,69.6563,37.4375
10/20/1998,68.9375,38.3438
10/21/1998,71.3125,37.7813
10/22/1998,70.9063,35.9375
10/23/1998,70.6563,35.6563
10/26/1998,71.5313,35.6563
10/27/1998,72.2188,34.875
10/28/1998,73.0938,35.2188
10/29/1998,74.375,36.3438
10/30/1998,74.2188,35.625
11/2/1998,74.1875,36.0313
11/3/1998,73.6875,36.5
11/4/1998,73.9688,36
11/5/1998,74.5313,36.375
11/6/1998,74.9688,36.75
11/9/1998,75.6875,36
11/10/1998,77.6563,35.1563
11/11/1998,78.5313,35.0625
11/12/1998,78.9375,36.4063
11/13/1998,78.7188,36.4375
11/16/1998,79.6875,35.75
11/17/1998,79.125,35.2813
11/18/1998,79.625,35.3438
11/19/1998,79.25,35
11/20/1998,79.8125,36
11/23/1998,83.3125,36
11/24/1998,82.5938,36.375
11/25/1998,83.3125,36.3125
11/26/1998,83.3125,36.3125
11/27/1998,85,37.1875
11/30/1998,82.5,37.5313
12/1/1998,84.9688,35.875
12/2/1998,83.7188,35.625
12/3/1998,81.75,35.25
12/4/1998,82.1563,35.75
12/7/1998,83.5938,36.5
12/8/1998,84.0938,36.5938
12/9/1998,84.75,36.9688
12/10/1998,82.5,36.875
12/11/1998,84.2188,37.3125
12/14/1998,81.4375,37.2188
12/15/1998,82.5938,37.0625
12/16/1998,82.2813,37.8125
12/17/1998,83.0313,37.4375
12/18/1998,85.7813,37.9688
12/21/1998,88.1875,37.4063
12/22/1998,91.375,37.4688
12/23/1998,92.5625,37.5313
12/24/1998,93.9688,37.3125
12/25/1998,93.9688,37.3125
12/28/1998,94.6563,37.25
12/29/1998,93.5313,37.8438
12/30/1998,93.375,37.3125
12/31/1998,92.375,36.5625
1/1/1999,92.375,36.5625
1/4/1999,91.5,36.3125
1/5/1999,94.8125,36
1/6/1999,94.4375,37.4375
1/7/1999,95.0938,37.375
1/8/1999,93.7813,37.1563
1/11/1999,94.625,35.5313
1/12/1999,92.5938,35.3438
1/13/1999,92.75,35.2813
1/14/1999,90.1563,34.875
1/15/1999,92.7188,35.5313
1/18/1999,92.7188,35.5313
1/19/1999,95.875,35.5313
1/20/1999,97.0938,35.5
1/21/1999,98.5313,35.5625
1/22/1999,89.875,35.6563
1/25/1999,90.4688,36
1/26/1999,92.7188,36.0938
1/27/1999,89.1563,35.5
1/28/1999,89.3125,35.5
1/29/1999,91.625,35.2188
2/1/1999,89.875,34.8125
2/2/1999,88.25,34.3438
2/3/1999,87.5938,35.1875
2/4/1999,84.625,34.9063
2/5/1999,83,35.9063
2/8/1999,83.5,36.3125
2/9/1999,81.1875,36.0938
2/10/1999,84.4375,36.2813
2/11/1999,89.4063,35.1875
2/12/1999,86.625,34.7188
2/15/1999,86.625,34.7188
2/16/1999,86.375,34.2813
2/17/1999,85.25,34.3125
2/18/1999,87.125,34.4375
2/19/1999,85.9375,34.25
2/22/1999,88.9688,34.0938
2/23/1999,88.4688,33.9063
2/24/1999,86.7813,33.6563
2/25/1999,86.9688,33.6563
2/26/1999,85,33.2813
3/1/1999,84.3125,32.5938
3/2/1999,83.9063,32.4063
3/3/1999,83.375,32.8438
3/4/1999,85.3125,33.9063
3/5/1999,89.1875,34.8438
3/8/1999,89.5313,35.4688
3/9/1999,91,34.9688
3/10/1999,90.875,36.5938
3/11/1999,91.3125,37.4063
3/12/1999,89.5625,37
3/15/1999,91.1563,36.8438
3/16/1999,90.5,36.5625
3/17/1999,89.0313,37.1875
3/18/1999,88.8438,37.3438
3/19/1999,84.2813,36.5313
3/22/1999,83.5938,36.9375
3/23/1999,82.875,36.3438
3/24/1999,84.6875,35.5313
3/25/1999,85.6563,35.7188
3/26/1999,86.0625,35.7813
3/29/1999,88.7813,36.4688
3/30/1999,89.2813,35.6563
3/31/1999,88.625,35.2813
4/1/1999,88.5313,35.0625
4/2/1999,88.5313,35.0625
4/5/1999,91.9688,36.1563
4/6/1999,91.6563,36.3438
4/7/1999,93.2188,36.5938
4/8/1999,92.2188,37.125
4/9/1999,93.1563,37.3438
4/12/1999,91.7188,37.7188
4/13/1999,90.375,37.5938
4/14/1999,89.75,37.0938
4/15/1999,88.875,38.7813
4/16/1999,85.375,39.9688
4/19/1999,83.5,41.0625
4/20/1999,84.875,40.4375
4/21/1999,85.9375,39.2188
4/22/1999,97.4375,39.4688
4/23/1999,100,39.1563
4/26/1999,105.0313,38.7813
4/27/1999,105.5,39.125
4/28/1999,102.4688,40.75
4/29/1999,102.4063,42.3438
4/30/1999,104.5938,41.5313
5/3/1999,106.125,43.0313
5/4/1999,105.9688,43.2188
5/5/1999,106.1563,42.4063
5/6/1999,104.7188,41.1875
5/7/1999,108.625,41.5938
5/10/1999,109.2813,41.1875
5/11/1999,110.5625,40.8125
5/12/1999,112.5625,39.5
5/13/1999,122.75,39.6875
5/14/1999,119.9375,39.375
5/17/1999,118.75,39.5
5/18/1999,119.125,38.875
5/19/1999,117.9375,39.3438
5/20/1999,116.25,40
5/21/1999,115.1875,41.375
5/24/1999,111.7813,39.8125
5/25/1999,110.7188,40.0313
5/26/1999,118.125,40.9375
5/27/1999,116.1875,39.3438
5/28/1999,116.3125,39.9375
5/31/1999,116.3125,39.9375
6/1/1999,112,39.4375
6/2/1999,114,40.125
6/3/1999,112.9375,40
6/4/1999,115.875,40.3438
6/7/1999,120.625,40.4375
6/8/1999,116.375,39.9063
6/9/1999,116.9375,40.0625
6/10/1999,115.25,39.8125
6/11/1999,115,39.4688
6/14/1999,115.8125,40.5
6/15/1999,115.625,41.0625
6/16/1999,120.9375,40.2813
6/17/1999,120.1875,40.625
6/18/1999,120.875,40.1875
6/21/1999,124.75,39.125
6/22/1999,123.125,38.5938
6/23/1999,122.9375,39.0625
6/24/1999,122.5625,38.25
6/25/1999,123.125,38.0938
6/28/1999,122.5625,37.5938
6/29/1999,124.875,38.4688
6/30/1999,129.25,38.5625
7/1/1999,131,39.1563
7/2/1999,132.25,39.75
7/5/1999,132.25,39.75
7/6/1999,131,40.0313
7/7/1999,132.8125,40.2188
7/8/1999,133.8125,39.875
7/9/1999,137.375,39.7188
7/12/1999,137.0625,39.7188
7/13/1999,138.25,39.2188
7/14/1999,137.4375,39.2188
7/15/1999,136.3125,39.4063
7/16/1999,136.25,39.6563
7/19/1999,134.75,39.4063
7/20/1999,128.4375,38.9063
7/21/1999,129.125,39.0625
7/22/1999,124,39.0938
7/23/1999,124.75,39.5625
7/26/1999,123.4375,39
7/27/1999,126.25,38.7813
7/28/1999,128.5625,39.4688
7/29/1999,125.3125,38.9375
7/30/1999,125.6875,39.6875
8/2/1999,122.25,38.9375
8/3/1999,119,39.4063
8/4/1999,118.625,39.9688
8/5/1999,123,41.0938
8/6/1999,123.625,40.25
8/9/1999,122.0625,40.3125
8/10/1999,119.3125,40.5938
8/11/1999,123.3125,40.9688
8/12/1999,121.125,40.9063
8/13/1999,123.5,40.7813
8/16/1999,127.4375,40.7813
8/17/1999,128.5,40.9063
8/18/1999,123.875,41.2813
8/19/1999,122.75,40.9688
8/20/1999,121.8125,41.3125
8/23/1999,124.4375,41.4063
8/24/1999,121.8125,40.8125
8/25/1999,122.25,41.125
8/26/1999,123.0625,40.1563
8/27/1999,124,39.6563
8/30/1999,123.375,38.9063
8/31/1999,124.5625,39.4375
9/1/1999,127.25,39.1563
9/2/1999,125.8125,38.75
9/3/1999,128.9375,39.5313
9/6/1999,128.9375,39.5313
9/7/1999,131.875,39.75
9/8/1999,130.75,40.5938
9/9/1999,134.75,40.625
9/10/1999,134.875,40.1563
9/13/1999,132.375,39.25
9/14/1999,133.4375,39.5938
9/15/1999,132,38.5625
9/16/1999,130,38.8438
9/17/1999,125.375,39.9688
9/20/1999,130.875,39.0625
9/21/1999,127.25,38.375
9/22/1999,125.1875,37.75
9/23/1999,121.8125,37.4063
9/24/1999,125,37.1875
9/27/1999,123,37.5625
9/28/1999,123.8125,37.3438
9/29/1999,120.125,37.375
9/30/1999,121.375,37.9688
10/1/1999,117.8125,37.3125
10/4/1999,120,36.4375
10/5/1999,122.0625,36.0625
10/6/1999,119.125,37
10/7/1999,116.25,36.5625
10/8/1999,113.5,36.3438
10/11/1999,114.3125,36.7188
10/12/1999,110.875,36.6563
10/13/1999,105.0625,36.8125
10/14/1999,106.875,37.1875
10/15/1999,107.5,36.0625
10/18/1999,107,36.5625
10/19/1999,106.5625,36.7188
10/20/1999,112.75,38.25
10/21/1999,91,38.0313
10/22/1999,93.9375,38.3438
10/25/1999,94,37.0313
10/26/1999,95.5,36.0313
10/27/1999,93.8125,35.9063
10/28/1999,94.9375,36.5625
10/29/1999,98.375,37.0313
11/1/1999,96.75,37.25
11/2/1999,94.8125,37.0625
11/3/1999,94.4375,36.4688
11/4/1999,91.5625,36.5
11/5/1999,90.1875,35.1875
11/8/1999,93.9375,37.1563
11/9/1999,93.625,37.6563
11/10/1999,97,38
11/11/1999,95.125,38.4063
11/12/1999,95.875,38.9375
11/15/1999,93.9375,39
11/16/1999,94.5,39.5625
11/17/1999,93,40.4063
11/18/1999,97.75,40.5
11/19/1999,103.9375,39.8438
11/22/1999,107.875,39.625
11/23/1999,106.125,39.0313
11/24/1999,104.0625,39.5625
11/25/1999,104.0625,39.5625
11/26/1999,104.5625,39
11/29/1999,104.1875,39.6875
11/30/1999,103.0625,39.6563
12/1/1999,103.75,41.2188
12/2/1999,105.5625,40.875
12/3/1999,112,41.3125
12/6/1999,116,41.9375
12/7/1999,116,41.9375
12/8/1999,118.125,42.0313
12/9/1999,113.6875,43.0625
12/10/1999,108.875,41.4063
12/13/1999,110.1875,41.3438
12/14/1999,109.25,41.1875
12/15/1999,106.75,41.5313
12/16/1999,109.125,41.7813
12/17/1999,108.625,41.3125
12/20/1999,108.0625,40.6875
12/21/1999,109.9375,40.4063
12/22/1999,108.375,40.8125
12/23/1999,108.375,41.9063
12/24/1999,108.375,41.9063
12/27/1999,110,40.625
12/28/1999,109.25,40.3438
12/29/1999,109.0625,40.5938
12/30/1999,109,40.2813
12/31/1999,108,40.2813
1/3/2000,115.5625,39.1563
1/4/2000,112.0625,38.4063
1/5/2000,118.25,40.375
1/6/2000,117.25,42.6875
1/7/2000,113.5,42.4688
1/10/2000,118.4375,41.875
1/11/2000,118.875,42.375
1/12/2000,119.875,41.75
1/13/2000,118.25,42.7188
1/14/2000,119.6875,41.875
1/17/2000,119.6875,41.875
1/18/2000,115.5625,42.2813
1/19/2000,115.5,42.875
1/20/2000,121.875,41.75
1/21/2000,121.25,42.5
1/24/2000,118.0625,42.0625
1/25/2000,119.5,42.0313
1/26/2000,116.875,41.6563
1/27/2000,113.5625,40.5
1/28/2000,111.5625,39.4375
1/31/2000,112.1875,41.75
2/1/2000,109.625,41.5938
2/2/2000,113.5625,42
2/3/2000,117.25,41.125
2/4/2000,115.625,40.3438
2/7/2000,114.125,40.4063
2/8/2000,119,39.4688
2/9/2000,117.125,38.0313
2/10/2000,119.125,37.9375
2/11/2000,115.3125,36.9375
2/14/2000,116,38.2188
2/15/2000,116.875,39.6563
2/16/2000,115.625,39.5938
2/17/2000,117,38.9375
2/18/2000,112.625,38.2813
2/21/2000,112.625,38.2813
2/22/2000,111.0625,37.8125
2/23/2000,108.75,37.3125
2/24/2000,110.875,36.4063
2/25/2000,105.625,35.5
2/28/2000,104.4375,36.8125
2/29/2000,102,37.6563
3/1/2000,100.4375,38.0313
3/2/2000,103.375,38.4063
3/3/2000,109,37.8438
3/6/2000,103.0625,36.4688
3/7/2000,102.75,40.5
3/8/2000,105.875,39.8125
3/9/2000,107.625,40.25
3/10/2000,105.0625,38.5
3/13/2000,107.6875,37.8125
3/14/2000,109,38.5938
3/15/2000,106.5,38.875
3/16/2000,109.0625,39.875
3/17/2000,109.9375,38.5625
3/20/2000,112.8125,37.3438
3/21/2000,113.4375,38.4688
3/22/2000,114.375,37.375
3/23/2000,114.9375,37.75
3/24/2000,121,38.625
3/27/2000,126.5625,38.25
3/28/2000,122.25,38.1563
3/29/2000,119.25,40.2813
3/30/2000,122.5,39.3125
3/31/2000,118,38.9063
4/3/2000,121.875,40.25
4/4/2000,121,41.25
4/5/2000,123.4375,39.875
4/6/2000,123.125,40.875
4/7/2000,123.0625,39.7813
4/10/2000,122.1875,39.1875
4/11/2000,119,39.5938
4/12/2000,112.4375,39.9688
4/13/2000,110.5,40.125
4/14/2000,104,39.375
4/17/2000,112.25,37.75
4/18/2000,115.125,38.0938
4/19/2000,104.5,38.7188
4/20/2000,104,39.4688
4/21/2000,104,39.4688
4/24/2000,106,40
4/25/2000,112.125,40.5
4/26/2000,110.8125,40.0313
4/27/2000,110.4375,40.3438
4/28/2000,111.625,38.8438
5/1/2000,111.9375,39
5/2/2000,111.375,39.1875
5/3/2000,108,38.5938
5/4/2000,107.625,39.75
5/5/2000,107.9375,40
5/8/2000,110,40.2188
5/9/2000,109,39.7188
5/10/2000,103.8125,40.75
5/11/2000,104.0625,41.4688
5/12/2000,104.5,41.0313
5/15/2000,104.1875,41.8125
5/16/2000,109,41.5
5/17/2000,107.5,40.75
5/18/2000,106.0625,40.5313
5/19/2000,106.8125,40.875
5/22/2000,109,41.6563
5/23/2000,107.375,41.2813
5/24/2000,109.625,41.5
5/25/2000,106.5625,40.7188
5/26/2000,106.9375,41.1875
5/29/2000,106.9375,41.1875
5/30/2000,110.9375,41.75
5/31/2000,107.3125,41.6563
6/1/2000,106,41.4688
6/2/2000,108.4375,39.5938
6/5/2000,112.4375,39.6563
6/6/2000,112.375,41.125
6/7/2000,120.3125,40.6563
6/8/2000,119.75,40.0313
6/9/2000,119.375,39.5938
6/12/2000,118.875,40.375
6/13/2000,119.6875,40.5938
6/14/2000,116,41.3125
6/15/2000,116.8125,41.2188
6/16/2000,113.25,41.8438
6/19/2000,120,42.0313
6/20/2000,116.3125,41.625
6/21/2000,114.5,41.9688
6/22/2000,111.4375,41.3438
6/23/2000,111.75,41.5625
6/26/2000,115.125,41.6875
6/27/2000,109.6875,41.0313
6/28/2000,113.6875,41.0313
6/29/2000,114,40.5938
6/30/2000,109.5625,39.25
7/3/2000,109.875,39.7813
7/4/2000,109.875,39.7813
7/5/2000,104,38.4688
7/6/2000,101.75,39.0938
7/7/2000,104.6875,39.25
7/10/2000,103.3125,39.0625
7/11/2000,102.1875,40.2813
7/12/2000,104.4375,39.3125
7/13/2000,103.125,39.2188
7/14/2000,103.9375,38.7813
7/17/2000,105.4375,39.0313
7/18/2000,102.9375,39.0938
7/19/2000,103.5,39.4063
7/20/2000,117,39.0625
7/21/2000,114.4375,38.5313
7/24/2000,112.5,38.0938
7/25/2000,111.75,37.6875
7/26/2000,109.875,37.9375
7/27/2000,110.125,40
7/28/2000,111.8125,40.0313
7/31/2000,112.4375,40
8/1/2000,110.5625,39.9688
8/2/2000,114.6875,41.4375
8/3/2000,116.0625,40.7188
8/4/2000,115.875,40.8438
8/7/2000,116.3125,40.4375
8/8/2000,118.9375,40.4063
8/9/2000,119.125,40.625
8/10/2000,119.75,40.9688
8/11/2000,120.75,40.6875
8/14/2000,123.125,41.3438
8/15/2000,122,40.6563
8/16/2000,120.0625,41.375
8/17/2000,122.375,41.9063
8/18/2000,120.1875,41.4688
8/21/2000,121.4375,41.75
8/22/2000,121.3125,41.5625
8/23/2000,122.8125,42.2813
8/24/2000,124.8125,41.4688
8/25/2000,129.125,41.4688
8/28/2000,130.5625,41.4063
8/29/2000,132.875,41.25
8/30/2000,130.3125,40.6875
8/31/2000,132,40.8125
9/1/2000,133.625,41.1563
9/4/2000,133.625,41.1563
9/5/2000,131.5625,41.4063
9/6/2000,131.4375,41.9688
9/7/2000,133.375,41.875
9/8/2000,129.5,41.75
9/11/2000,124.75,42.5
9/12/2000,125,42.875
