HISTORICAL DATA FOR NYSE COMPOSITE INDEX (SYMBOL NYA) ,,,
DATE,CLOSING PRICE,TOTAL RETURN,MARKET CAP
6/26/1998,6106.65,N/A,N/A
6/29/1998,6134.56,N/A,N/A
6/30/1998,6119.34,N/A,N/A
7/1/1998,6191.98,N/A,N/A
7/2/1998,6194.09,N/A,N/A
7/6/1998,6247.17,N/A,N/A
7/7/1998,6235.96,N/A,N/A
7/8/1998,6284.5,N/A,N/A
7/9/1998,6240.93,N/A,N/A
7/10/1998,6261.55,N/A,N/A
7/13/1998,6253.52,N/A,N/A
7/14/1998,6318.97,N/A,N/A
7/15/1998,6296.55,N/A,N/A
7/16/1998,6344.13,N/A,N/A
7/17/1998,6352.17,N/A,N/A
7/20/1998,6335.89,N/A,N/A
7/21/1998,6245.59,N/A,N/A
7/22/1998,6225.92,N/A,N/A
7/23/1998,6097.66,N/A,N/A
7/24/1998,6093.85,N/A,N/A
7/27/1998,6105.59,N/A,N/A
7/28/1998,6021.63,N/A,N/A
7/29/1998,5999.75,N/A,N/A
7/30/1998,6082.64,N/A,N/A
7/31/1998,5977.01,N/A,N/A
8/3/1998,5930.7,N/A,N/A
8/4/1998,5724.19,N/A,N/A
8/5/1998,5752.22,N/A,N/A
8/6/1998,5792.29,N/A,N/A
8/7/1998,5810.26,N/A,N/A
8/10/1998,5770.3,N/A,N/A
8/11/1998,5688.14,N/A,N/A
8/12/1998,5767.55,N/A,N/A
8/13/1998,5721.02,N/A,N/A
8/14/1998,5664.45,N/A,N/A
8/17/1998,5752,N/A,N/A
8/18/1998,5837.02,N/A,N/A
8/19/1998,5816.08,N/A,N/A
8/20/1998,5775.58,N/A,N/A
8/21/1998,5718.48,N/A,N/A
8/24/1998,5749.15,N/A,N/A
8/25/1998,5762.79,N/A,N/A
8/26/1998,5705.16,N/A,N/A
8/27/1998,5485.86,N/A,N/A
8/28/1998,5415.02,N/A,N/A
8/31/1998,5081.73,N/A,N/A
9/1/1998,5243.83,N/A,N/A
9/2/1998,5230.08,N/A,N/A
9/3/1998,5179.96,N/A,N/A
9/4/1998,5142.11,N/A,N/A
9/8/1998,5377.69,N/A,N/A
9/9/1998,5292.89,N/A,N/A
9/10/1998,5157.55,N/A,N/A
9/11/1998,5287.18,N/A,N/A
9/14/1998,5394.82,N/A,N/A
9/15/1998,5434.05,N/A,N/A
9/16/1998,5477.72,N/A,N/A
9/17/1998,5353.59,N/A,N/A
9/18/1998,5366.59,N/A,N/A
9/21/1998,5365.43,N/A,N/A
9/22/1998,5398.95,N/A,N/A
9/23/1998,5571.83,N/A,N/A
9/24/1998,5462.28,N/A,N/A
9/25/1998,5452.66,N/A,N/A
9/28/1998,5477.51,N/A,N/A
9/29/1998,5480.15,N/A,N/A
9/30/1998,5334.13,N/A,N/A
10/1/1998,5183.45,N/A,N/A
10/2/1998,5267.41,N/A,N/A
10/5/1998,5206.93,N/A,N/A
10/6/1998,5197.09,N/A,N/A
10/7/1998,5124.88,N/A,N/A
10/8/1998,5045.78,N/A,N/A
10/9/1998,5146.23,N/A,N/A
10/12/1998,5212.32,N/A,N/A
10/13/1998,5203.76,N/A,N/A
10/14/1998,5254.93,N/A,N/A
10/15/1998,5460.91,N/A,N/A
10/16/1998,5522.03,N/A,N/A
10/19/1998,5556.5,N/A,N/A
10/20/1998,5585.89,N/A,N/A
10/21/1998,5597.73,N/A,N/A
10/22/1998,5635.8,N/A,N/A
10/23/1998,5602.17,N/A,N/A
10/26/1998,5604.08,N/A,N/A
10/27/1998,5580.39,N/A,N/A
10/28/1998,5579.23,N/A,N/A
10/29/1998,5670.8,N/A,N/A
10/30/1998,5745.24,N/A,N/A
11/2/1998,5828.66,N/A,N/A
11/3/1998,5834.58,N/A,N/A
11/4/1998,5869.9,N/A,N/A
11/5/1998,5944.34,N/A,N/A
11/6/1998,5975.22,N/A,N/A
11/9/1998,5912.2,N/A,N/A
11/10/1998,5894.01,N/A,N/A
11/11/1998,5851.08,N/A,N/A
11/12/1998,5842.62,N/A,N/A
11/13/1998,5880.79,N/A,N/A
11/16/1998,5924.25,N/A,N/A
11/17/1998,5932.07,N/A,N/A
11/18/1998,5957.87,N/A,N/A
11/19/1998,5992.66,N/A,N/A
11/20/1998,6049.02,N/A,N/A
11/23/1998,6156.55,N/A,N/A
11/24/1998,6129.49,N/A,N/A
11/25/1998,6143.76,N/A,N/A
11/27/1998,6164.48,N/A,N/A
11/30/1998,6042.89,N/A,N/A
12/1/1998,6062.24,N/A,N/A
12/2/1998,6045.95,N/A,N/A
12/3/1998,5957.77,N/A,N/A
12/4/1998,6063.93,N/A,N/A
12/7/1998,6104.53,N/A,N/A
12/8/1998,6079.05,N/A,N/A
12/9/1998,6077.67,N/A,N/A
12/10/1998,5985.58,N/A,N/A
12/11/1998,5972.25,N/A,N/A
12/14/1998,5863.45,N/A,N/A
12/15/1998,5950.26,N/A,N/A
12/16/1998,5951.85,N/A,N/A
12/17/1998,6028.61,N/A,N/A
12/18/1998,6048.91,N/A,N/A
12/21/1998,6108.44,N/A,N/A
12/22/1998,6119.55,N/A,N/A
12/23/1998,6227.4,N/A,N/A
12/24/1998,6228.67,N/A,N/A
12/28/1998,6228.03,N/A,N/A
12/29/1998,6313.05,N/A,N/A
12/30/1998,6283.65,N/A,N/A
12/31/1998,6299.93,N/A,N/A
1/4/1999,6282.06,N/A,N/A
1/5/1999,6343.29,N/A,N/A
1/6/1999,6460.66,N/A,N/A
1/7/1999,6441.41,N/A,N/A
1/8/1999,6461.18,N/A,N/A
1/11/1999,6386.96,N/A,N/A
1/12/1999,6287.03,N/A,N/A
1/13/1999,6246.11,N/A,N/A
1/14/1999,6144.08,N/A,N/A
1/15/1999,6274.35,N/A,N/A
1/19/1999,6289.57,N/A,N/A
1/20/1999,6302.9,N/A,N/A
1/21/1999,6217.67,N/A,N/A
1/22/1999,6172.42,N/A,N/A
1/25/1999,6196.84,N/A,N/A
1/26/1999,6253.83,N/A,N/A
1/27/1999,6218.2,N/A,N/A
1/28/1999,6295.6,N/A,N/A
1/29/1999,6348.89,N/A,N/A
2/1/1999,6317.38,N/A,N/A
2/2/1999,6281.85,N/A,N/A
2/3/1999,6329.22,N/A,N/A
2/4/1999,6249.6,N/A,N/A
2/5/1999,6209.85,N/A,N/A
2/8/1999,6202.97,N/A,N/A
2/9/1999,6097.02,N/A,N/A
2/10/1999,6118.07,N/A,N/A
2/11/1999,6235.75,N/A,N/A
2/12/1999,6148.2,N/A,N/A
2/16/1999,6203.92,N/A,N/A
2/17/1999,6136.46,N/A,N/A
2/18/1999,6201.07,N/A,N/A
2/19/1999,6202.13,N/A,N/A
2/22/1999,6346.67,N/A,N/A
2/23/1999,6323.3,N/A,N/A
2/24/1999,6255.1,N/A,N/A
2/25/1999,6211.33,N/A,N/A
2/26/1999,6201.07,N/A,N/A
3/1/1999,6190.18,N/A,N/A
3/2/1999,6163.85,N/A,N/A
3/3/1999,6159.73,N/A,N/A
3/4/1999,6246.43,N/A,N/A
3/5/1999,6377.44,N/A,N/A
3/8/1999,6387.59,N/A,N/A
3/9/1999,6375.22,N/A,N/A
3/10/1999,6412.76,N/A,N/A
3/11/1999,6467.63,N/A,N/A
3/12/1999,6466.26,N/A,N/A
3/15/1999,6505.17,N/A,N/A
3/16/1999,6493.12,N/A,N/A
3/17/1999,6456.85,N/A,N/A
3/18/1999,6530.44,N/A,N/A
3/19/1999,6457.17,N/A,N/A
3/22/1999,6455.16,N/A,N/A
3/23/1999,6296.13,N/A,N/A
3/24/1999,6308.18,N/A,N/A
3/25/1999,6395.63,N/A,N/A
3/26/1999,6369.09,N/A,N/A
3/29/1999,6483.39,N/A,N/A
3/30/1999,6435.7,N/A,N/A
3/31/1999,6382.2,N/A,N/A
4/1/1999,6397,N/A,N/A
4/5/1999,6498.93,N/A,N/A
4/6/1999,6474.51,N/A,N/A
4/7/1999,6515.85,N/A,N/A
4/8/1999,6600.97,N/A,N/A
4/9/1999,6625.39,N/A,N/A
4/12/1999,6694.55,N/A,N/A
4/13/1999,6679.11,N/A,N/A
4/14/1999,6615.67,N/A,N/A
4/15/1999,6586.27,N/A,N/A
4/16/1999,6607.52,N/A,N/A
4/19/1999,6512.15,N/A,N/A
4/20/1999,6564.59,N/A,N/A
4/21/1999,6700.68,N/A,N/A
4/22/1999,6777.44,N/A,N/A
4/23/1999,6759.79,N/A,N/A
4/26/1999,6754.82,N/A,N/A
4/27/1999,6801.76,N/A,N/A
4/28/1999,6770.57,N/A,N/A
4/29/1999,6746.99,N/A,N/A
4/30/1999,6706.92,N/A,N/A
5/3/1999,6811.39,N/A,N/A
5/4/1999,6725.95,N/A,N/A
5/5/1999,6772.9,N/A,N/A
5/6/1999,6727.22,N/A,N/A
5/7/1999,6780.3,N/A,N/A
5/10/1999,6760.21,N/A,N/A
5/11/1999,6828.2,N/A,N/A
5/12/1999,6848.39,N/A,N/A
5/13/1999,6887.2,N/A,N/A
5/14/1999,6750.8,N/A,N/A
5/17/1999,6734.62,N/A,N/A
5/18/1999,6705.75,N/A,N/A
5/19/1999,6762.32,N/A,N/A
5/20/1999,6761.05,N/A,N/A
5/21/1999,6734.09,N/A,N/A
5/24/1999,6619.68,N/A,N/A
5/25/1999,6527.59,N/A,N/A
5/26/1999,6606.89,N/A,N/A
5/27/1999,6492.48,N/A,N/A
5/28/1999,6579.61,N/A,N/A
6/1/1999,6569.25,N/A,N/A
6/2/1999,6561,N/A,N/A
6/3/1999,6600.12,N/A,N/A
6/4/1999,6709.24,N/A,N/A
6/7/1999,6734.83,N/A,N/A
6/8/1999,6669.59,N/A,N/A
6/9/1999,6653.84,N/A,N/A
6/10/1999,6585.85,N/A,N/A
6/11/1999,6550.43,N/A,N/A
6/14/1999,6551.48,N/A,N/A
6/15/1999,6579.82,N/A,N/A
6/16/1999,6684.4,N/A,N/A
6/17/1999,6725.63,N/A,N/A
6/18/1999,6730.71,N/A,N/A
6/21/1999,6734.83,N/A,N/A
6/22/1999,6694.33,N/A,N/A
6/23/1999,6669.38,N/A,N/A
6/24/1999,6597.69,N/A,N/A
6/25/1999,6591.03,N/A,N/A
6/28/1999,6649.71,N/A,N/A
6/29/1999,6745.93,N/A,N/A
6/30/1999,6853.15,N/A,N/A
7/1/1999,6886.99,N/A,N/A
7/2/1999,6927.06,N/A,N/A
7/6/1999,6923.36,N/A,N/A
7/7/1999,6941.34,N/A,N/A
7/8/1999,6915.75,N/A,N/A
7/9/1999,6954.13,N/A,N/A
7/12/1999,6934.15,N/A,N/A
7/13/1999,6911.41,N/A,N/A
7/14/1999,6924.74,N/A,N/A
7/15/1999,6986.59,N/A,N/A
7/16/1999,7011.65,N/A,N/A
7/19/1999,6963.54,N/A,N/A
7/20/1999,6844.06,N/A,N/A
7/21/1999,6846.28,N/A,N/A
7/22/1999,6786.01,N/A,N/A
7/23/1999,6755.24,N/A,N/A
7/26/1999,6723.84,N/A,N/A
7/27/1999,6774.48,N/A,N/A
7/28/1999,6771.42,N/A,N/A
7/29/1999,6670.02,N/A,N/A
7/30/1999,6619.9,N/A,N/A
8/2/1999,6612.18,N/A,N/A
8/3/1999,6581.09,N/A,N/A
8/4/1999,6497.13,N/A,N/A
8/5/1999,6528.12,N/A,N/A
8/6/1999,6460.97,N/A,N/A
8/9/1999,6454.84,N/A,N/A
8/10/1999,6379.87,N/A,N/A
8/11/1999,6452.3,N/A,N/A
8/12/1999,6456.64,N/A,N/A
8/13/1999,6570.3,N/A,N/A
8/16/1999,6586.27,N/A,N/A
8/17/1999,6647.81,N/A,N/A
8/18/1999,6594.31,N/A,N/A
8/19/1999,6559.52,N/A,N/A
8/20/1999,6620.11,N/A,N/A
8/23/1999,6712.31,N/A,N/A
8/24/1999,6702.48,N/A,N/A
8/25/1999,6766.76,N/A,N/A
8/26/1999,6686.19,N/A,N/A
8/27/1999,6616.09,N/A,N/A
8/30/1999,6504.22,N/A,N/A
8/31/1999,6474.61,N/A,N/A
9/1/1999,6527.06,N/A,N/A
9/2/1999,6464.04,N/A,N/A
9/3/1999,6617.99,N/A,N/A
9/7/1999,6594.94,N/A,N/A
9/8/1999,6575.49,N/A,N/A
9/9/1999,6576.75,N/A,N/A
9/10/1999,6586.38,N/A,N/A
9/13/1999,6564.28,N/A,N/A
9/14/1999,6504.01,N/A,N/A
9/15/1999,6433.8,N/A,N/A
9/16/1999,6421.64,N/A,N/A
9/17/1999,6482.75,N/A,N/A
9/20/1999,6472.18,N/A,N/A
9/21/1999,6354.71,N/A,N/A
9/22/1999,6356.5,N/A,N/A
9/23/1999,6248.86,N/A,N/A
9/24/1999,6233.64,N/A,N/A
9/27/1999,6255.63,N/A,N/A
9/28/1999,6239.35,N/A,N/A
9/29/1999,6198.74,N/A,N/A
9/30/1999,6268,N/A,N/A
10/1/1999,6264.72,N/A,N/A
10/4/1999,6350.48,N/A,N/A
10/5/1999,6336.84,N/A,N/A
10/6/1999,6448.92,N/A,N/A
10/7/1999,6414.13,N/A,N/A
10/8/1999,6487.09,N/A,N/A
10/11/1999,6485.19,N/A,N/A
10/12/1999,6379.98,N/A,N/A
10/13/1999,6260.6,N/A,N/A
10/14/1999,6252.56,N/A,N/A
10/15/1999,6092.27,N/A,N/A
10/18/1999,6128.75,N/A,N/A
10/19/1999,6186.16,N/A,N/A
10/20/1999,6278.58,N/A,N/A
10/21/1999,6252.14,N/A,N/A
10/22/1999,6356.5,N/A,N/A
10/25/1999,6315.8,N/A,N/A
10/26/1999,6251.61,N/A,N/A
10/27/1999,6324.57,N/A,N/A
10/28/1999,6536.15,N/A,N/A
10/29/1999,6613.55,N/A,N/A
11/1/1999,6573.9,N/A,N/A
11/2/1999,6539.43,N/A,N/A
11/3/1999,6571.15,N/A,N/A
11/4/1999,6605.62,N/A,N/A
11/5/1999,6633.54,N/A,N/A
11/8/1999,6665.36,N/A,N/A
11/9/1999,6619.05,N/A,N/A
11/10/1999,6651.09,N/A,N/A
11/11/1999,6655,N/A,N/A
11/12/1999,6731.98,N/A,N/A
11/15/1999,6738.74,N/A,N/A
11/16/1999,6847.76,N/A,N/A
11/17/1999,6814.88,N/A,N/A
11/18/1999,6861.29,N/A,N/A
11/19/1999,6831.9,N/A,N/A
11/22/1999,6816.25,N/A,N/A
11/23/1999,6736.95,N/A,N/A
11/24/1999,6763.28,N/A,N/A
11/26/1999,6766.66,N/A,N/A
11/29/1999,6730.18,N/A,N/A
11/30/1999,6673.93,N/A,N/A
12/1/1999,6711.89,N/A,N/A
12/2/1999,6737.16,N/A,N/A
12/3/1999,6838.35,N/A,N/A
12/6/1999,6784.74,N/A,N/A
12/7/1999,6715.16,N/A,N/A
12/8/1999,6707.02,N/A,N/A
12/9/1999,6725.42,N/A,N/A
12/10/1999,6761.79,N/A,N/A
12/13/1999,6730.29,N/A,N/A
12/14/1999,6683.34,N/A,N/A
12/15/1999,6681.86,N/A,N/A
12/16/1999,6680.06,N/A,N/A
12/17/1999,6678.9,N/A,N/A
12/20/1999,6655.53,N/A,N/A
12/21/1999,6692.01,N/A,N/A
12/22/1999,6705.44,N/A,N/A
12/23/1999,6810.12,N/A,N/A
12/27/1999,6790.87,N/A,N/A
12/28/1999,6812.65,N/A,N/A
12/29/1999,6830.95,N/A,N/A
12/30/1999,6843.42,N/A,N/A
12/31/1999,6876.1,N/A,N/A
1/3/2000,6762.11,N/A,N/A
1/4/2000,6543.76,N/A,N/A
1/5/2000,6567.03,N/A,N/A
1/6/2000,6635.44,N/A,N/A
1/7/2000,6792.67,N/A,N/A
1/10/2000,6838.45,N/A,N/A
1/11/2000,6774.48,N/A,N/A
1/12/2000,6766.55,N/A,N/A
1/13/2000,6836.76,N/A,N/A
1/14/2000,6870.49,N/A,N/A
1/18/2000,6808.64,N/A,N/A
1/19/2000,6823.97,N/A,N/A
1/20/2000,6772.58,N/A,N/A
1/21/2000,6762.75,N/A,N/A
1/24/2000,6611.12,N/A,N/A
1/25/2000,6606.78,N/A,N/A
1/26/2000,6644.85,N/A,N/A
1/27/2000,6627.19,N/A,N/A
1/28/2000,6469.11,N/A,N/A
1/31/2000,6574.01,N/A,N/A
2/1/2000,6606.89,N/A,N/A
2/2/2000,6618.42,N/A,N/A
2/3/2000,6657.54,N/A,N/A
2/4/2000,6628.67,N/A,N/A
2/7/2000,6596.32,N/A,N/A
2/8/2000,6651.3,N/A,N/A
2/9/2000,6523.78,N/A,N/A
2/10/2000,6496.82,N/A,N/A
2/11/2000,6391.4,N/A,N/A
2/14/2000,6398.06,N/A,N/A
2/15/2000,6459.28,N/A,N/A
2/16/2000,6396.79,N/A,N/A
2/17/2000,6357.56,N/A,N/A
2/18/2000,6203.29,N/A,N/A
2/22/2000,6239.77,N/A,N/A
2/23/2000,6224.02,N/A,N/A
2/24/2000,6170.51,N/A,N/A
2/25/2000,6094.91,N/A,N/A
2/28/2000,6177.17,N/A,N/A
2/29/2000,6266.42,N/A,N/A
3/1/2000,6338.74,N/A,N/A
3/2/2000,6360.1,N/A,N/A
3/3/2000,6454.95,N/A,N/A
3/6/2000,6386.74,N/A,N/A
3/7/2000,6223.38,N/A,N/A
3/8/2000,6251.51,N/A,N/A
3/9/2000,6375.96,N/A,N/A
3/10/2000,6337.26,N/A,N/A
3/13/2000,6287.25,N/A,N/A
3/14/2000,6221.9,N/A,N/A
3/15/2000,6397.32,N/A,N/A
3/16/2000,6708.4,N/A,N/A
3/17/2000,6692.96,N/A,N/A
3/20/2000,6673.5,N/A,N/A
3/21/2000,6796.69,N/A,N/A
3/22/2000,6801.45,N/A,N/A
3/23/2000,6897.35,N/A,N/A
3/24/2000,6899.36,N/A,N/A
3/27/2000,6863.83,N/A,N/A
3/28/2000,6824.92,N/A,N/A
3/29/2000,6866.16,N/A,N/A
3/30/2000,6827.14,N/A,N/A
3/31/2000,6848.61,N/A,N/A
4/3/2000,6975.07,N/A,N/A
4/4/2000,6897.24,N/A,N/A
4/5/2000,6878.53,N/A,N/A
4/6/2000,6965.87,N/A,N/A
4/7/2000,6972.64,N/A,N/A
4/10/2000,6975.6,N/A,N/A
4/11/2000,6991.35,N/A,N/A
4/12/2000,6917.86,N/A,N/A
4/13/2000,6815.93,N/A,N/A
4/14/2000,6465.73,N/A,N/A
4/17/2000,6557.93,N/A,N/A
4/18/2000,6712.31,N/A,N/A
4/19/2000,6696.03,N/A,N/A
4/20/2000,6760.95,N/A,N/A
4/24/2000,6790.24,N/A,N/A
4/25/2000,6965.66,N/A,N/A
4/26/2000,6918.5,N/A,N/A
4/27/2000,6877.68,N/A,N/A
4/28/2000,6811.17,N/A,N/A
5/1/2000,6878.95,N/A,N/A
5/2/2000,6827.99,N/A,N/A
5/3/2000,6681.65,N/A,N/A
5/4/2000,6676.99,N/A,N/A
5/5/2000,6749.53,N/A,N/A
5/8/2000,6770.36,N/A,N/A
5/9/2000,6727.96,N/A,N/A
5/10/2000,6644.11,N/A,N/A
5/11/2000,6734.3,N/A,N/A
5/12/2000,6797.43,N/A,N/A
5/15/2000,6934.04,N/A,N/A
5/16/2000,6966.29,N/A,N/A
5/17/2000,6883.29,N/A,N/A
5/18/2000,6868.59,N/A,N/A
5/19/2000,6762.43,N/A,N/A
5/22/2000,6713.47,N/A,N/A
5/23/2000,6664.41,N/A,N/A
5/24/2000,6716.22,N/A,N/A
5/25/2000,6659.34,N/A,N/A
5/26/2000,6649.71,N/A,N/A
5/30/2000,6781.78,N/A,N/A
5/31/2000,6805.25,N/A,N/A
6/1/2000,6888.36,N/A,N/A
6/2/2000,6975.38,N/A,N/A
6/5/2000,6927.49,N/A,N/A
6/6/2000,6904.65,N/A,N/A
6/7/2000,6935.1,N/A,N/A
6/8/2000,6893.44,N/A,N/A
6/9/2000,6856.43,N/A,N/A
6/12/2000,6838.88,N/A,N/A
6/13/2000,6911.31,N/A,N/A
6/14/2000,6944.09,N/A,N/A
6/15/2000,6951.59,N/A,N/A
6/16/2000,6869.54,N/A,N/A
6/19/2000,6918.92,N/A,N/A
6/20/2000,6865.1,N/A,N/A
6/21/2000,6862.14,N/A,N/A
6/22/2000,6783.47,N/A,N/A
6/23/2000,6766.76,N/A,N/A
6/26/2000,6808.85,N/A,N/A
6/27/2000,6806.42,N/A,N/A
6/28/2000,6811.7,N/A,N/A
6/29/2000,6796.27,N/A,N/A
6/30/2000,6798.17,N/A,N/A
7/3/2000,6874.93,N/A,N/A
7/5/2000,6819,N/A,N/A
7/6/2000,6827.99,N/A,N/A
7/7/2000,6919.03,N/A,N/A
7/10/2000,6939.43,N/A,N/A
7/11/2000,6977.6,N/A,N/A
7/12/2000,6990.61,N/A,N/A
7/13/2000,6975.6,N/A,N/A
7/14/2000,7018.84,N/A,N/A
7/17/2000,7012.5,N/A,N/A
7/18/2000,6959.74,N/A,N/A
7/19/2000,6946.41,N/A,N/A
7/20/2000,6980.67,N/A,N/A
7/21/2000,6929.81,N/A,N/A
7/24/2000,6883.5,N/A,N/A
7/25/2000,6899.99,N/A,N/A
7/26/2000,6818.05,N/A,N/A
7/27/2000,6843.32,N/A,N/A
7/28/2000,6758.31,N/A,N/A
7/31/2000,6773.85,N/A,N/A
8/1/2000,6851.35,N/A,N/A
8/2/2000,6876.2,N/A,N/A
8/3/2000,6891.01,N/A,N/A
8/4/2000,6955.29,N/A,N/A
8/7/2000,7015.88,N/A,N/A
8/8/2000,7038.93,N/A,N/A
8/9/2000,6984.69,N/A,N/A
8/10/2000,6970.73,N/A,N/A
8/11/2000,7028.78,N/A,N/A
8/14/2000,7106.08,N/A,N/A
8/15/2000,7063.36,N/A,N/A
8/16/2000,7044.75,N/A,N/A
8/17/2000,7096.98,N/A,N/A
8/18/2000,7073.3,N/A,N/A
8/21/2000,7096.67,N/A,N/A
8/22/2000,7101.53,N/A,N/A
8/23/2000,7107.87,N/A,N/A
8/24/2000,7104.91,N/A,N/A
8/25/2000,7111.15,N/A,N/A
8/28/2000,7140.02,N/A,N/A
8/29/2000,7120.77,N/A,N/A
8/30/2000,7089.26,N/A,N/A
8/31/2000,7132.3,N/A,N/A
9/1/2000,7164.55,N/A,N/A
9/5/2000,7149.96,N/A,N/A
9/6/2000,7131.56,N/A,N/A
9/7/2000,7142.45,N/A,N/A
9/8/2000,7144.99,N/A,N/A
9/11/2000,7160.95,N/A,N/A
9/12/2000,7146.15,N/A,N/A
9/13/2000,7139.59,N/A,N/A
9/14/2000,7131.14,N/A,N/A
9/15/2000,7078.27,N/A,N/A
9/18/2000,6976.34,N/A,N/A
9/19/2000,6990.4,N/A,N/A
9/20/2000,6913.53,N/A,N/A
9/21/2000,6917.65,N/A,N/A
9/22/2000,6971.68,N/A,N/A
9/25/2000,6973.16,N/A,N/A
9/26/2000,6924,N/A,N/A
9/27/2000,6936.9,N/A,N/A
9/28/2000,7060.61,N/A,N/A
9/29/2000,7010.81,N/A,N/A
10/2/2000,7046.02,N/A,N/A
10/3/2000,7027.51,N/A,N/A
10/4/2000,7033.01,N/A,N/A
10/5/2000,7061.88,N/A,N/A
10/6/2000,6937.64,N/A,N/A
10/9/2000,6910.46,N/A,N/A
10/10/2000,6876.73,N/A,N/A
10/11/2000,6771.63,N/A,N/A
10/12/2000,6599.28,N/A,N/A
10/13/2000,6741.92,N/A,N/A
10/16/2000,6784.85,N/A,N/A
10/17/2000,6655.74,N/A,N/A
10/18/2000,6609.74,N/A,N/A
10/19/2000,6753.02,N/A,N/A
10/20/2000,6790.13,N/A,N/A
10/23/2000,6791.4,N/A,N/A
10/24/2000,6836.34,N/A,N/A
10/25/2000,6730.18,N/A,N/A
10/26/2000,6698.25,N/A,N/A
10/27/2000,6777.87,N/A,N/A
10/30/2000,6920.82,N/A,N/A
10/31/2000,7042.32,N/A,N/A
11/1/2000,7026.24,N/A,N/A
11/2/2000,7012.82,N/A,N/A
11/3/2000,6992.94,N/A,N/A
11/6/2000,7035.65,N/A,N/A
11/7/2000,7026.46,N/A,N/A
11/8/2000,6997.69,N/A,N/A
11/9/2000,6938.48,N/A,N/A
11/10/2000,6835.28,N/A,N/A
11/13/2000,6757.14,N/A,N/A
11/14/2000,6857.28,N/A,N/A
11/15/2000,6884.45,N/A,N/A
11/16/2000,6841.42,N/A,N/A
11/17/2000,6806.73,N/A,N/A
11/20/2000,6707.34,N/A,N/A
11/21/2000,6716.75,N/A,N/A
11/22/2000,6624.02,N/A,N/A
11/24/2000,6683.55,N/A,N/A
11/27/2000,6734.73,N/A,N/A
11/28/2000,6707.23,N/A,N/A
11/29/2000,6739.91,N/A,N/A
11/30/2000,6659.12,N/A,N/A
12/1/2000,6677.21,N/A,N/A
12/4/2000,6739.8,N/A,N/A
12/5/2000,6907.5,N/A,N/A
12/6/2000,6827.67,N/A,N/A
12/7/2000,6817.73,N/A,N/A
12/8/2000,6929.71,N/A,N/A
12/11/2000,6952.55,N/A,N/A
12/12/2000,6925.79,N/A,N/A
12/13/2000,6907.82,N/A,N/A
12/14/2000,6826.19,N/A,N/A
12/15/2000,6723.41,N/A,N/A
12/18/2000,6801.34,N/A,N/A
12/19/2000,6765.71,N/A,N/A
12/20/2000,6608.26,N/A,N/A
12/21/2000,6653.84,N/A,N/A
12/22/2000,6762.43,N/A,N/A
12/26/2000,6831.58,N/A,N/A
12/27/2000,6911.62,N/A,N/A
12/28/2000,6977.6,N/A,N/A
12/29/2000,6945.57,N/A,N/A
1/2/2001,6785.69,N/A,N/A
1/3/2001,6968.83,N/A,N/A
1/4/2001,6894.81,N/A,N/A
1/5/2001,6774.06,N/A,N/A
1/8/2001,6759.05,N/A,N/A
1/9/2001,6754.82,N/A,N/A
1/10/2001,6802.4,N/A,N/A
1/11/2001,6835.49,N/A,N/A
1/12/2001,6813.29,N/A,N/A
1/16/2001,6874.83,N/A,N/A
1/17/2001,6852.41,N/A,N/A
1/18/2001,6889,N/A,N/A
1/19/2001,6836.66,N/A,N/A
1/22/2001,6853.79,N/A,N/A
1/23/2001,6928.12,N/A,N/A
1/24/2001,6939.12,N/A,N/A
1/25/2001,6961.43,N/A,N/A
1/26/2001,6931.19,N/A,N/A
1/29/2001,6959.42,N/A,N/A
1/30/2001,7022.97,N/A,N/A
1/31/2001,7017.15,N/A,N/A
2/1/2001,7048.13,N/A,N/A
2/2/2001,6980.99,N/A,N/A
2/5/2001,7016.73,N/A,N/A
2/6/2001,7002.56,N/A,N/A
2/7/2001,6974.43,N/A,N/A
2/8/2001,6954.98,N/A,N/A
2/9/2001,6907.61,N/A,N/A
2/12/2001,6989.13,N/A,N/A
2/13/2001,6954.55,N/A,N/A
2/14/2001,6894.39,N/A,N/A
2/15/2001,6919.98,N/A,N/A
2/16/2001,6850.51,N/A,N/A
2/20/2001,6781.36,N/A,N/A
2/21/2001,6658.7,N/A,N/A
2/22/2001,6636.28,N/A,N/A
2/23/2001,6587.43,N/A,N/A
2/26/2001,6708.93,N/A,N/A
2/27/2001,6698.04,N/A,N/A
2/28/2001,6629.09,N/A,N/A
3/1/2001,6610.17,N/A,N/A
3/2/2001,6628.35,N/A,N/A
3/5/2001,6649.29,N/A,N/A
3/6/2001,6684.5,N/A,N/A
3/7/2001,6721.83,N/A,N/A
3/8/2001,6759.26,N/A,N/A
3/9/2001,6650.77,N/A,N/A
3/12/2001,6407.36,N/A,N/A
3/13/2001,6443,N/A,N/A
3/14/2001,6278.26,N/A,N/A
3/15/2001,6332.08,N/A,N/A
3/16/2001,6213.76,N/A,N/A
3/19/2001,6303.74,N/A,N/A
3/20/2001,6201.92,N/A,N/A
3/21/2001,6081.38,N/A,N/A
3/22/2001,5988.43,N/A,N/A
3/23/2001,6110.24,N/A,N/A
3/26/2001,6206.89,N/A,N/A
3/27/2001,6340.96,N/A,N/A
3/28/2001,6239.14,N/A,N/A
3/29/2001,6224.54,N/A,N/A
3/30/2001,6298.35,N/A,N/A
